x,y,z
12.727272727272727,-20,-5.454545454545453
13.131313131313128,-20,-4.040404040404056
13.535353535353536,-20,-2.6262626262626227
13.939393939393938,-20,-1.2121212121212182
14.343434343434346,-20,0.20202020202020776
14.747474747474747,-20,1.6161616161616195
15.151515151515149,-20,3.030303030303017
15.555555555555557,-20,4.44444444444445
15.959595959595958,-20,5.858585858585855
16.36363636363636,-20,7.272727272727259
16.767676767676768,-20,8.686868686868692
17.17171717171717,-20,10.10101010101009
17.575757575757578,-20,11.515151515151523
17.97979797979798,-20,12.929292929292927
18.38383838383838,-20,14.343434343434325
18.78787878787879,-20,15.757575757575765
19.19191919191919,-20,17.171717171717162
19.5959595959596,-20,18.585858585858603
20,-20,20
-20,-19.595959595959595,-119.1919191919192
-19.595959595959595,-19.595959595959595,-117.77777777777777
-19.19191919191919,-19.595959595959595,-116.36363636363635
-18.78787878787879,-19.595959595959595,-114.94949494949495
-18.383838383838384,-19.595959595959595,-113.53535353535352
-17.97979797979798,-19.595959595959595,-112.12121212121212
-17.575757575757574,-19.595959595959595,-110.7070707070707
-17.171717171717173,-19.595959595959595,-109.2929292929293
-16.767676767676768,-19.595959595959595,-107.87878787878788
-16.363636363636363,-19.595959595959595,-106.46464646464646
-15.959595959595958,-19.595959595959595,-105.05050505050505
-15.555555555555555,-19.595959595959595,-103.63636363636363
-15.151515151515152,-19.595959595959595,-102.22222222222223
-14.747474747474747,-19.595959595959595,-100.8080808080808
-14.343434343434343,-19.595959595959595,-99.39393939393939
-13.93939393939394,-19.595959595959595,-97.97979797979798
-13.535353535353536,-19.595959595959595,-96.56565656565657
-13.131313131313131,-19.595959595959595,-95.15151515151516
-12.727272727272727,-19.595959595959595,-93.73737373737373
-12.323232323232324,-19.595959595959595,-92.32323232323233
-11.919191919191919,-19.595959595959595,-90.9090909090909
-11.515151515151516,-19.595959595959595,-89.4949494949495
-11.11111111111111,-19.595959595959595,-88.08080808080808
-10.707070707070708,-19.595959595959595,-86.66666666666666
-10.303030303030303,-19.595959595959595,-85.25252525252526
-9.8989898989899,-19.595959595959595,-83.83838383838383
-9.494949494949495,-19.595959595959595,-82.42424242424242
-9.090909090909092,-19.595959595959595,-81.01010101010101
-8.686868686868687,-19.595959595959595,-79.5959595959596
-8.282828282828284,-19.595959595959595,-78.18181818181819
-7.878787878787879,-19.595959595959595,-76.76767676767676
-7.474747474747476,-19.595959595959595,-75.35353535353536
-7.070707070707071,-19.595959595959595,-73.93939393939394
-6.666666666666666,-19.595959595959595,-72.52525252525253
-6.262626262626263,-19.595959595959595,-71.11111111111111
-5.858585858585858,-19.595959595959595,-69.69696969696969
-5.454545454545455,-19.595959595959595,-68.28282828282829
-5.05050505050505,-19.595959595959595,-66.86868686868686
-4.646464646464647,-19.595959595959595,-65.45454545454545
-4.242424242424242,-19.595959595959595,-64.04040404040404
-3.8383838383838373,-19.595959595959595,-62.62626262626262
-3.434343434343436,-19.595959595959595,-61.21212121212122
-3.030303030303031,-19.595959595959595,-59.7979797979798
-2.6262626262626263,-19.595959595959595,-58.38383838383838
-2.2222222222222214,-19.595959595959595,-56.96969696969697
-1.8181818181818201,-19.595959595959595,-55.55555555555556
-1.4141414141414153,-19.595959595959595,-54.141414141414145
-1.0101010101010104,-19.595959595959595,-52.72727272727273
-0.6060606060606055,-19.595959595959595,-51.31313131313131
-0.20202020202020066,-19.595959595959595,-49.898989898989896
0.20202020202020066,-19.595959595959595,-48.484848484848484
0.6060606060606055,-19.595959595959595,-47.07070707070707
1.0101010101010104,-19.595959595959595,-45.656565656565654
1.4141414141414153,-19.595959595959595,-44.242424242424235
1.8181818181818166,-19.595959595959595,-42.82828282828283
2.2222222222222214,-19.595959595959595,-41.41414141414141
2.6262626262626263,-19.595959595959595,-40
3.030303030303031,-19.595959595959595,-38.58585858585858
3.4343434343434325,-19.595959595959595,-37.17171717171718
3.8383838383838373,-19.595959595959595,-35.75757575757576
4.242424242424242,-19.595959595959595,-34.34343434343434
4.646464646464647,-19.595959595959595,-32.92929292929293
5.050505050505048,-19.595959595959595,-31.515151515151523
5.454545454545453,-19.595959595959595,-30.101010101010104
5.858585858585858,-19.595959595959595,-28.686868686868685
6.262626262626263,-19.595959595959595,-27.27272727272727
6.666666666666668,-19.595959595959595,-25.858585858585855
7.070707070707069,-19.595959595959595,-24.44444444444445
7.474747474747474,-19.595959595959595,-23.03030303030303
7.878787878787879,-19.595959595959595,-21.616161616161612
8.282828282828284,-19.595959595959595,-20.202020202020197
8.686868686868685,-19.595959595959595,-18.787878787878793
9.09090909090909,-19.595959595959595,-17.373737373737377
9.494949494949495,-19.595959595959595,-15.959595959595958
9.8989898989899,-19.595959595959595,-14.54545454545454
10.303030303030301,-19.595959595959595,-13.131313131313135
10.707070707070706,-19.595959595959595,-11.717171717171716
11.11111111111111,-19.595959595959595,-10.303030303030305
11.515151515151516,-19.595959595959595,-8.888888888888886
11.919191919191917,-19.595959595959595,-7.474747474747481
12.323232323232325,-19.595959595959595,-6.060606060606055
12.727272727272727,-19.595959595959595,-4.6464646464646435
13.131313131313128,-19.595959595959595,-3.232323232323246
13.535353535353536,-19.595959595959595,-1.818181818181813
13.939393939393938,-19.595959595959595,-0.4040404040404084
14.343434343434346,-19.595959595959595,1.0101010101010175
14.747474747474747,-19.595959595959595,2.424242424242429
15.151515151515149,-19.595959595959595,3.8383838383838267
15.555555555555557,-19.595959595959595,5.25252525252526
15.959595959595958,-19.595959595959595,6.666666666666664
16.36363636363636,-19.595959595959595,8.080808080808069
16.767676767676768,-19.595959595959595,9.494949494949502
17.17171717171717,-19.595959595959595,10.9090909090909
17.575757575757578,-19.595959595959595,12.323232323232332
17.97979797979798,-19.595959595959595,13.737373737373737
18.38383838383838,-19.595959595959595,15.151515151515135
18.78787878787879,-19.595959595959595,16.565656565656575
19.19191919191919,-19.595959595959595,17.979797979797972
19.5959595959596,-19.595959595959595,19.393939393939412
20,-19.595959595959595,20.80808080808081
-20,-19.19191919191919,-118.38383838383838
-19.595959595959595,-19.19191919191919,-116.96969696969697
-19.19191919191919,-19.19191919191919,-115.55555555555554
-18.78787878787879,-19.19191919191919,-114.14141414141415
-18.383838383838384,-19.19191919191919,-112.72727272727272
-17.97979797979798,-19.19191919191919,-111.31313131313131
-17.575757575757574,-19.19191919191919,-109.8989898989899
-17.171717171717173,-19.19191919191919,-108.48484848484848
-16.767676767676768,-19.19191919191919,-107.07070707070707
-16.363636363636363,-19.19191919191919,-105.65656565656565
-15.959595959595958,-19.19191919191919,-104.24242424242424
-15.555555555555555,-19.19191919191919,-102.82828282828282
-15.151515151515152,-19.19191919191919,-101.41414141414141
-14.747474747474747,-19.19191919191919,-100
-14.343434343434343,-19.19191919191919,-98.58585858585857
-13.93939393939394,-19.19191919191919,-97.17171717171718
-13.535353535353536,-19.19191919191919,-95.75757575757575
-13.131313131313131,-19.19191919191919,-94.34343434343434
-12.727272727272727,-19.19191919191919,-92.92929292929293
-12.323232323232324,-19.19191919191919,-91.51515151515152
-11.919191919191919,-19.19191919191919,-90.1010101010101
-11.515151515151516,-19.19191919191919,-88.68686868686868
-11.11111111111111,-19.19191919191919,-87.27272727272727
-10.707070707070708,-19.19191919191919,-85.85858585858585
-10.303030303030303,-19.19191919191919,-84.44444444444444
-9.8989898989899,-19.19191919191919,-83.03030303030303
-9.494949494949495,-19.19191919191919,-81.6161616161616
-9.090909090909092,-19.19191919191919,-80.20202020202021
-8.686868686868687,-19.19191919191919,-78.78787878787878
-8.282828282828284,-19.19191919191919,-77.37373737373737
-7.878787878787879,-19.19191919191919,-75.95959595959596
-7.474747474747476,-19.19191919191919,-74.54545454545455
-7.070707070707071,-19.19191919191919,-73.13131313131314
-6.666666666666666,-19.19191919191919,-71.71717171717171
-6.262626262626263,-19.19191919191919,-70.3030303030303
-5.858585858585858,-19.19191919191919,-68.88888888888889
-5.454545454545455,-19.19191919191919,-67.47474747474747
-5.05050505050505,-19.19191919191919,-66.06060606060606
-4.646464646464647,-19.19191919191919,-64.64646464646464
-4.242424242424242,-19.19191919191919,-63.232323232323225
-3.8383838383838373,-19.19191919191919,-61.81818181818181
-3.434343434343436,-19.19191919191919,-60.40404040404041
-3.030303030303031,-19.19191919191919,-58.98989898989899
-2.6262626262626263,-19.19191919191919,-57.57575757575757
-2.2222222222222214,-19.19191919191919,-56.16161616161615
-1.8181818181818201,-19.19191919191919,-54.747474747474755
-1.4141414141414153,-19.19191919191919,-53.333333333333336
-1.0101010101010104,-19.19191919191919,-51.91919191919192
-0.6060606060606055,-19.19191919191919,-50.5050505050505
-0.20202020202020066,-19.19191919191919,-49.09090909090908
0.20202020202020066,-19.19191919191919,-47.67676767676768
0.6060606060606055,-19.19191919191919,-46.26262626262626
1.0101010101010104,-19.19191919191919,-44.848484848484844
1.4141414141414153,-19.19191919191919,-43.434343434343425
1.8181818181818166,-19.19191919191919,-42.02020202020202
2.2222222222222214,-19.19191919191919,-40.60606060606061
2.6262626262626263,-19.19191919191919,-39.19191919191919
3.030303030303031,-19.19191919191919,-37.77777777777777
3.4343434343434325,-19.19191919191919,-36.36363636363637
3.8383838383838373,-19.19191919191919,-34.94949494949495
4.242424242424242,-19.19191919191919,-33.535353535353536
4.646464646464647,-19.19191919191919,-32.12121212121212
5.050505050505048,-19.19191919191919,-30.707070707070713
5.454545454545453,-19.19191919191919,-29.292929292929294
5.858585858585858,-19.19191919191919,-27.878787878787875
6.262626262626263,-19.19191919191919,-26.46464646464646
6.666666666666668,-19.19191919191919,-25.050505050505045
7.070707070707069,-19.19191919191919,-23.63636363636364
7.474747474747474,-19.19191919191919,-22.22222222222222
7.878787878787879,-19.19191919191919,-20.808080808080803
8.282828282828284,-19.19191919191919,-19.393939393939387
8.686868686868685,-19.19191919191919,-17.979797979797983
9.09090909090909,-19.19191919191919,-16.565656565656568
9.494949494949495,-19.19191919191919,-15.151515151515149
9.8989898989899,-19.19191919191919,-13.73737373737373
10.303030303030301,-19.19191919191919,-12.323232323232325
10.707070707070706,-19.19191919191919,-10.909090909090907
11.11111111111111,-19.19191919191919,-9.494949494949495
11.515151515151516,-19.19191919191919,-8.080808080808076
11.919191919191917,-19.19191919191919,-6.666666666666671
12.323232323232325,-19.19191919191919,-5.2525252525252455
12.727272727272727,-19.19191919191919,-3.838383838383834
13.131313131313128,-19.19191919191919,-2.4242424242424363
13.535353535353536,-19.19191919191919,-1.0101010101010033
13.939393939393938,-19.19191919191919,0.4040404040404013
14.343434343434346,-19.19191919191919,1.8181818181818272
14.747474747474747,-19.19191919191919,3.232323232323239
15.151515151515149,-19.19191919191919,4.646464646464636
15.555555555555557,-19.19191919191919,6.060606060606069
15.959595959595958,-19.19191919191919,7.474747474747474
16.36363636363636,-19.19191919191919,8.888888888888879
16.767676767676768,-19.19191919191919,10.303030303030312
17.17171717171717,-19.19191919191919,11.71717171717171
17.575757575757578,-19.19191919191919,13.131313131313142
17.97979797979798,-19.19191919191919,14.545454545454547
18.38383838383838,-19.19191919191919,15.959595959595944
18.78787878787879,-19.19191919191919,17.373737373737384
19.19191919191919,-19.19191919191919,18.787878787878782
19.5959595959596,-19.19191919191919,20.202020202020222
20,-19.19191919191919,21.61616161616162
-20,-18.78787878787879,-117.57575757575758
-19.595959595959595,-18.78787878787879,-116.16161616161617
-19.19191919191919,-18.78787878787879,-114.74747474747474
-18.78787878787879,-18.78787878787879,-113.33333333333334
-18.383838383838384,-18.78787878787879,-111.91919191919192
-17.97979797979798,-18.78787878787879,-110.5050505050505
-17.575757575757574,-18.78787878787879,-109.0909090909091
-17.171717171717173,-18.78787878787879,-107.67676767676768
-16.767676767676768,-18.78787878787879,-106.26262626262627
-16.363636363636363,-18.78787878787879,-104.84848484848484
-15.959595959595958,-18.78787878787879,-103.43434343434343
-15.555555555555555,-18.78787878787879,-102.02020202020202
-15.151515151515152,-18.78787878787879,-100.60606060606061
-14.747474747474747,-18.78787878787879,-99.1919191919192
-14.343434343434343,-18.78787878787879,-97.77777777777777
-13.93939393939394,-18.78787878787879,-96.36363636363637
-13.535353535353536,-18.78787878787879,-94.94949494949495
-13.131313131313131,-18.78787878787879,-93.53535353535354
-12.727272727272727,-18.78787878787879,-92.12121212121212
-12.323232323232324,-18.78787878787879,-90.70707070707071
-11.919191919191919,-18.78787878787879,-89.2929292929293
-11.515151515151516,-18.78787878787879,-87.87878787878788
-11.11111111111111,-18.78787878787879,-86.46464646464646
-10.707070707070708,-18.78787878787879,-85.05050505050505
-10.303030303030303,-18.78787878787879,-83.63636363636364
-9.8989898989899,-18.78787878787879,-82.22222222222223
-9.494949494949495,-18.78787878787879,-80.8080808080808
-9.090909090909092,-18.78787878787879,-79.3939393939394
-8.686868686868687,-18.78787878787879,-77.97979797979798
-8.282828282828284,-18.78787878787879,-76.56565656565657
-7.878787878787879,-18.78787878787879,-75.15151515151516
-7.474747474747476,-18.78787878787879,-73.73737373737374
-7.070707070707071,-18.78787878787879,-72.32323232323233
-6.666666666666666,-18.78787878787879,-70.9090909090909
-6.262626262626263,-18.78787878787879,-69.4949494949495
-5.858585858585858,-18.78787878787879,-68.08080808080808
-5.454545454545455,-18.78787878787879,-66.66666666666667
-5.05050505050505,-18.78787878787879,-65.25252525252526
-4.646464646464647,-18.78787878787879,-63.83838383838384
-4.242424242424242,-18.78787878787879,-62.42424242424242
-3.8383838383838373,-18.78787878787879,-61.01010101010101
-3.434343434343436,-18.78787878787879,-59.595959595959606
-3.030303030303031,-18.78787878787879,-58.18181818181819
-2.6262626262626263,-18.78787878787879,-56.76767676767677
-2.2222222222222214,-18.78787878787879,-55.35353535353535
-1.8181818181818201,-18.78787878787879,-53.93939393939395
-1.4141414141414153,-18.78787878787879,-52.52525252525253
-1.0101010101010104,-18.78787878787879,-51.111111111111114
-0.6060606060606055,-18.78787878787879,-49.696969696969695
-0.20202020202020066,-18.78787878787879,-48.28282828282828
0.20202020202020066,-18.78787878787879,-46.86868686868688
0.6060606060606055,-18.78787878787879,-45.45454545454546
1.0101010101010104,-18.78787878787879,-44.04040404040404
1.4141414141414153,-18.78787878787879,-42.62626262626262
1.8181818181818166,-18.78787878787879,-41.21212121212122
2.2222222222222214,-18.78787878787879,-39.797979797979806
2.6262626262626263,-18.78787878787879,-38.38383838383839
3.030303030303031,-18.78787878787879,-36.96969696969697
3.4343434343434325,-18.78787878787879,-35.555555555555564
3.8383838383838373,-18.78787878787879,-34.141414141414145
4.242424242424242,-18.78787878787879,-32.727272727272734
4.646464646464647,-18.78787878787879,-31.313131313131315
5.050505050505048,-18.78787878787879,-29.89898989898991
5.454545454545453,-18.78787878787879,-28.48484848484849
5.858585858585858,-18.78787878787879,-27.070707070707073
6.262626262626263,-18.78787878787879,-25.656565656565657
6.666666666666668,-18.78787878787879,-24.242424242424242
7.070707070707069,-18.78787878787879,-22.828282828282838
7.474747474747474,-18.78787878787879,-21.41414141414142
7.878787878787879,-18.78787878787879,-20
8.282828282828284,-18.78787878787879,-18.585858585858585
8.686868686868685,-18.78787878787879,-17.17171717171718
9.09090909090909,-18.78787878787879,-15.757575757575765
9.494949494949495,-18.78787878787879,-14.343434343434346
9.8989898989899,-18.78787878787879,-12.929292929292927
10.303030303030301,-18.78787878787879,-11.515151515151523
10.707070707070706,-18.78787878787879,-10.101010101010104
11.11111111111111,-18.78787878787879,-8.686868686868692
11.515151515151516,-18.78787878787879,-7.272727272727273
11.919191919191917,-18.78787878787879,-5.858585858585869
12.323232323232325,-18.78787878787879,-4.444444444444443
12.727272727272727,-18.78787878787879,-3.030303030303031
13.131313131313128,-18.78787878787879,-1.6161616161616337
13.535353535353536,-18.78787878787879,-0.20202020202020066
13.939393939393938,-18.78787878787879,1.212121212121204
14.343434343434346,-18.78787878787879,2.62626262626263
14.747474747474747,-18.78787878787879,4.0404040404040416
15.151515151515149,-18.78787878787879,5.454545454545439
15.555555555555557,-18.78787878787879,6.868686868686872
15.959595959595958,-18.78787878787879,8.282828282828277
16.36363636363636,-18.78787878787879,9.696969696969681
16.767676767676768,-18.78787878787879,11.111111111111114
17.17171717171717,-18.78787878787879,12.525252525252512
17.575757575757578,-18.78787878787879,13.939393939393945
17.97979797979798,-18.78787878787879,15.35353535353535
18.38383838383838,-18.78787878787879,16.767676767676747
18.78787878787879,-18.78787878787879,18.181818181818187
19.19191919191919,-18.78787878787879,19.595959595959584
19.5959595959596,-18.78787878787879,21.010101010101025
20,-18.78787878787879,22.424242424242422
-20,-18.383838383838384,-116.76767676767676
-19.595959595959595,-18.383838383838384,-115.35353535353536
-19.19191919191919,-18.383838383838384,-113.93939393939394
-18.78787878787879,-18.383838383838384,-112.52525252525254
-18.383838383838384,-18.383838383838384,-111.11111111111111
-17.97979797979798,-18.383838383838384,-109.69696969696969
-17.575757575757574,-18.383838383838384,-108.28282828282828
-17.171717171717173,-18.383838383838384,-106.86868686868686
-16.767676767676768,-18.383838383838384,-105.45454545454547
-16.363636363636363,-18.383838383838384,-104.04040404040404
-15.959595959595958,-18.383838383838384,-102.62626262626262
-15.555555555555555,-18.383838383838384,-101.21212121212122
-15.151515151515152,-18.383838383838384,-99.79797979797979
-14.747474747474747,-18.383838383838384,-98.3838383838384
-14.343434343434343,-18.383838383838384,-96.96969696969697
-13.93939393939394,-18.383838383838384,-95.55555555555556
-13.535353535353536,-18.383838383838384,-94.14141414141415
-13.131313131313131,-18.383838383838384,-92.72727272727272
-12.727272727272727,-18.383838383838384,-91.31313131313132
-12.323232323232324,-18.383838383838384,-89.8989898989899
-11.919191919191919,-18.383838383838384,-88.48484848484848
-11.515151515151516,-18.383838383838384,-87.07070707070707
-11.11111111111111,-18.383838383838384,-85.65656565656565
-10.707070707070708,-18.383838383838384,-84.24242424242425
-10.303030303030303,-18.383838383838384,-82.82828282828282
-9.8989898989899,-18.383838383838384,-81.41414141414143
-9.494949494949495,-18.383838383838384,-80
-9.090909090909092,-18.383838383838384,-78.58585858585859
-8.686868686868687,-18.383838383838384,-77.17171717171718
-8.282828282828284,-18.383838383838384,-75.75757575757576
-7.878787878787879,-18.383838383838384,-74.34343434343435
-7.474747474747476,-18.383838383838384,-72.92929292929293
-7.070707070707071,-18.383838383838384,-71.51515151515152
-6.666666666666666,-18.383838383838384,-70.1010101010101
-6.262626262626263,-18.383838383838384,-68.68686868686869
-5.858585858585858,-18.383838383838384,-67.27272727272728
-5.454545454545455,-18.383838383838384,-65.85858585858585
-5.05050505050505,-18.383838383838384,-64.44444444444444
-4.646464646464647,-18.383838383838384,-63.03030303030303
-4.242424242424242,-18.383838383838384,-61.61616161616162
-3.8383838383838373,-18.383838383838384,-60.2020202020202
-3.434343434343436,-18.383838383838384,-58.787878787878796
-3.030303030303031,-18.383838383838384,-57.37373737373738
-2.6262626262626263,-18.383838383838384,-55.95959595959596
-2.2222222222222214,-18.383838383838384,-54.54545454545455
-1.8181818181818201,-18.383838383838384,-53.131313131313135
-1.4141414141414153,-18.383838383838384,-51.71717171717172
-1.0101010101010104,-18.383838383838384,-50.303030303030305
-0.6060606060606055,-18.383838383838384,-48.888888888888886
-0.20202020202020066,-18.383838383838384,-47.474747474747474
0.20202020202020066,-18.383838383838384,-46.06060606060606
0.6060606060606055,-18.383838383838384,-44.64646464646465
1.0101010101010104,-18.383838383838384,-43.23232323232323
1.4141414141414153,-18.383838383838384,-41.81818181818181
1.8181818181818166,-18.383838383838384,-40.40404040404041
2.2222222222222214,-18.383838383838384,-38.98989898989899
2.6262626262626263,-18.383838383838384,-37.57575757575758
3.030303030303031,-18.383838383838384,-36.16161616161616
3.4343434343434325,-18.383838383838384,-34.747474747474755
3.8383838383838373,-18.383838383838384,-33.333333333333336
4.242424242424242,-18.383838383838384,-31.91919191919192
4.646464646464647,-18.383838383838384,-30.505050505050505
5.050505050505048,-18.383838383838384,-29.0909090909091
5.454545454545453,-18.383838383838384,-27.676767676767682
5.858585858585858,-18.383838383838384,-26.262626262626263
6.262626262626263,-18.383838383838384,-24.848484848484848
6.666666666666668,-18.383838383838384,-23.434343434343432
7.070707070707069,-18.383838383838384,-22.020202020202028
7.474747474747474,-18.383838383838384,-20.60606060606061
7.878787878787879,-18.383838383838384,-19.19191919191919
8.282828282828284,-18.383838383838384,-17.777777777777775
8.686868686868685,-18.383838383838384,-16.36363636363637
9.09090909090909,-18.383838383838384,-14.949494949494955
9.494949494949495,-18.383838383838384,-13.535353535353536
9.8989898989899,-18.383838383838384,-12.121212121212118
10.303030303030301,-18.383838383838384,-10.707070707070713
10.707070707070706,-18.383838383838384,-9.292929292929294
11.11111111111111,-18.383838383838384,-7.8787878787878824
11.515151515151516,-18.383838383838384,-6.464646464646464
11.919191919191917,-18.383838383838384,-5.050505050505059
12.323232323232325,-18.383838383838384,-3.636363636363633
12.727272727272727,-18.383838383838384,-2.2222222222222214
13.131313131313128,-18.383838383838384,-0.8080808080808239
13.535353535353536,-18.383838383838384,0.6060606060606091
13.939393939393938,-18.383838383838384,2.0202020202020137
14.343434343434346,-18.383838383838384,3.4343434343434396
14.747474747474747,-18.383838383838384,4.848484848484851
15.151515151515149,-18.383838383838384,6.262626262626249
15.555555555555557,-18.383838383838384,7.676767676767682
15.959595959595958,-18.383838383838384,9.090909090909086
16.36363636363636,-18.383838383838384,10.505050505050491
16.767676767676768,-18.383838383838384,11.919191919191924
17.17171717171717,-18.383838383838384,13.333333333333321
17.575757575757578,-18.383838383838384,14.747474747474755
17.97979797979798,-18.383838383838384,16.16161616161616
18.38383838383838,-18.383838383838384,17.575757575757557
18.78787878787879,-18.383838383838384,18.989898989898997
19.19191919191919,-18.383838383838384,20.404040404040394
19.5959595959596,-18.383838383838384,21.818181818181834
20,-18.383838383838384,23.232323232323232
-20,-17.97979797979798,-115.95959595959596
-19.595959595959595,-17.97979797979798,-114.54545454545455
-19.19191919191919,-17.97979797979798,-113.13131313131312
-18.78787878787879,-17.97979797979798,-111.71717171717172
-18.383838383838384,-17.97979797979798,-110.3030303030303
-17.97979797979798,-17.97979797979798,-108.88888888888889
-17.575757575757574,-17.97979797979798,-107.47474747474746
-17.171717171717173,-17.97979797979798,-106.06060606060606
-16.767676767676768,-17.97979797979798,-104.64646464646465
-16.363636363636363,-17.97979797979798,-103.23232323232324
-15.959595959595958,-17.97979797979798,-101.81818181818181
-15.555555555555555,-17.97979797979798,-100.4040404040404
-15.151515151515152,-17.97979797979798,-98.98989898989899
-14.747474747474747,-17.97979797979798,-97.57575757575758
-14.343434343434343,-17.97979797979798,-96.16161616161617
-13.93939393939394,-17.97979797979798,-94.74747474747474
-13.535353535353536,-17.97979797979798,-93.33333333333334
-13.131313131313131,-17.97979797979798,-91.91919191919192
-12.727272727272727,-17.97979797979798,-90.5050505050505
-12.323232323232324,-17.97979797979798,-89.0909090909091
-11.919191919191919,-17.97979797979798,-87.67676767676767
-11.515151515151516,-17.97979797979798,-86.26262626262627
-11.11111111111111,-17.97979797979798,-84.84848484848484
-10.707070707070708,-17.97979797979798,-83.43434343434343
-10.303030303030303,-17.97979797979798,-82.02020202020202
-9.8989898989899,-17.97979797979798,-80.60606060606061
-9.494949494949495,-17.97979797979798,-79.1919191919192
-9.090909090909092,-17.97979797979798,-77.77777777777777
-8.686868686868687,-17.97979797979798,-76.36363636363636
-8.282828282828284,-17.97979797979798,-74.94949494949495
-7.878787878787879,-17.97979797979798,-73.53535353535354
-7.474747474747476,-17.97979797979798,-72.12121212121212
-7.070707070707071,-17.97979797979798,-70.7070707070707
-6.666666666666666,-17.97979797979798,-69.29292929292929
-6.262626262626263,-17.97979797979798,-67.87878787878788
-5.858585858585858,-17.97979797979798,-66.46464646464646
-5.454545454545455,-17.97979797979798,-65.05050505050505
-5.05050505050505,-17.97979797979798,-63.63636363636363
-4.646464646464647,-17.97979797979798,-62.22222222222222
-4.242424242424242,-17.97979797979798,-60.8080808080808
-3.8383838383838373,-17.97979797979798,-59.39393939393939
-3.434343434343436,-17.97979797979798,-57.979797979797986
-3.030303030303031,-17.97979797979798,-56.56565656565657
-2.6262626262626263,-17.97979797979798,-55.15151515151515
-2.2222222222222214,-17.97979797979798,-53.73737373737373
-1.8181818181818201,-17.97979797979798,-52.32323232323233
-1.4141414141414153,-17.97979797979798,-50.909090909090914
-1.0101010101010104,-17.97979797979798,-49.494949494949495
-0.6060606060606055,-17.97979797979798,-48.080808080808076
-0.20202020202020066,-17.97979797979798,-46.66666666666666
0.20202020202020066,-17.97979797979798,-45.25252525252526
0.6060606060606055,-17.97979797979798,-43.83838383838384
